row_id,question,question_id,student_answer,reference_answer,assigned_points,max_points,domain
4048,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['the', 'path', 'is', 'open']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",1,1,
4049,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['damag', 'bulb', 'creat', 'a', 'gap']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",1,1,
4050,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['there', 'is', 'a', 'gap', 'in', 'the', 'circut']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",1,1,
4051,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['the', 'path', 'is', 'not', 'close', 'anymor']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",1,1,
4052,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['a', 'damag', 'bulb', 'creat', 'a', 'gap', 'in', 'the', 'path']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",1,1,
4053,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['it', 'open', 'the', 'path']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",1,1,
4054,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['it', 'creat', 'a', 'gap']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",1,1,
4055,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['there', 'is', 'a', 'gap', 'in', 'the', 'close', 'path']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",0,1,
4056,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['there', 'is', 'a', 'gap', 'in', 'the', 'path']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",1,1,
4057,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['it', 'caus', 'a', 'gap']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",1,1,
4058,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['when', 'a', 'bulb', 'is', 'damag', 'it', 'creat', 'a', 'gap', 'in', 'the', 'circuit']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",1,1,
4059,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['becaus', 'it', 'creat', 'a', 'gap']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",1,1,
4060,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['the', 'path', 'will', 'not', 'be', 'close']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",1,1,
4061,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['a', 'damag', 'bulb', 'creat', 'a', 'break', 'in', 'the', 'circut']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",1,1,
4062,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['a', 'damag', 'bulb', 'doe', 'not', 'complet', 'the', 'circut']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",1,1,
4063,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['a', 'damag', 'bulb', 'doe', 'not', 'make', 'a', 'connecton', 'so', 'the', 'circut', 'is', 'not', 'complet']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",1,1,
4064,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,['alway'],"['a', 'damag', 'bulb', 'creat', 'a', 'gap']",0,1,
4065,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['when', 'the', 'damag', 'bulb', 'creat', 'a', 'gap', 'in', 'the', 'circuit']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",1,1,
4066,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['stop', 'charg']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",0,1,
4067,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['becuas', 'the', 'damag', 'bulb', 'damag', 'the', 'path', 'in', 'which', 'is', 'was', 'connect', 'to']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",0,1,
4068,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['if', 'the', 'bulb', 'is', 'damag', 'in', 'the', 'same', 'circuit', 'as', 'the', 'other', 'bulb', 'the', 'other', 'bulb', 'will', 'not', 'work', 'becaus', 'the', 'circuit', 'went', 'out']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",0,1,
4069,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['a', 'bulb', 'creat', 'light']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",0,1,
4070,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['becaus', 'it', 'creat', 'a', 'gap', 'so', 'the', 'circuit', 'becom', 'incomplet']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",1,1,
4071,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['it', 'is', 'in', 'the', 'same', 'close', 'path']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",0,1,
4072,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['it', 'createad', 'a', 'gap', 'in', 'the', 'circuit']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",1,1,
4073,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['i', 'dont', 'know']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",0,1,
4074,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['it', 'creat', 'a', 'gap', 'in', 'the', 'close', 'path']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",1,1,
4075,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['it', 'creat', 'a', 'gap', 'in', 'the', 'circuit']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",1,1,
4076,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['it', 'break', 'the', 'circuit', 'flow', 'between', 'the', 'batteri', 'and', 'the', 'bulb']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",0,1,
4077,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['stop', 'the', 'path', 'from', 'be', 'close']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",1,1,
4078,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['becaus', 'the', 'path', 'between', 'the', 'batteri', 'and', 'the', 'light', 'bulb', 'is', 'open']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",1,1,
4079,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['becaus', 'it', 'make', 'it', 'not', 'a', 'close', 'circuit']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",0,1,
4080,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['it', 'doe', 'not', 'impact', 'a', 'circuit']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",0,1,
4081,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['when', 'a', 'bulb', 'is', 'damag', 'it', 'creat', 'a', 'gap', 'in', 'the', 'circuit']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",1,1,
4082,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['a', 'damag', 'bulb', 'creat', 'a', 'gap']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",1,1,
4083,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['creat', 'a', 'gap']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",1,1,
4084,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['it', 'creat', 'a', 'gap']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",1,1,
4085,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['becaus', 'that', 'creat', 'a', 'gep', 'in', 'the', 'circuit']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",1,1,
4086,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['it', 'creat', 'a', 'gap', 'in', 'the', 'path']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",1,1,
4087,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['it', 'block', 'the', 'flow', 'of', 'electr']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",0,1,
4088,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['there', 'is', 'no', 'connect', 'between', 'the', 'circuit']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",0,1,
4089,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['a', 'damag', 'bulb', 'no', 'longer', 'complet', 'the', 'circut']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",1,1,
4090,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['a', 'damag', 'bulb', 'creat', 'a', 'gap']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",1,1,
4091,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['there', 'is', 'a', 'gap', 'in', 'the', 'circuit', 'where', 'there', 'is', 'a', 'damag', 'bulb']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",1,1,
4092,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['a', 'damag', 'bulb', 'creat', 'a', 'gap', 'in', 'the', 'path']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",1,1,
4093,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['becaus', 'the', 'circuit', 'act', 'like', 'a', 'singl', 'unit', 'it', 'creat', 'an', 'open', 'path']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",0,1,
4094,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['it', 'creat', 'a', 'gap', 'so', 'no', 'electr', 'from', 'the', 'batteri', 'can', 'flow', 'to', 'the', 'other', 'bulb']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",0,1,
4095,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['a', 'damag', 'bulb', 'disrupt', 'the', 'flow', 'of', 'the', 'current']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",0,1,
4096,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['it', 'creat', 'a', 'gap', 'that', 'doesnt', 'allow', 'the', 'electr', 'current', 'flow', 'to', 'to', 'the', 'other', 'bulb']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",0,1,
4097,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['it', 'make', 'the', 'circuit', 'incomplet']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",1,1,
4098,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['becaus', 'there', 'is', 'a', 'gap', 'in', 'the', 'circuit']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",1,1,
4099,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['there', 'will', 'be', 'a', 'gap', 'in', 'the', 'circuit']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",1,1,
4100,"['whi', 'doe', 'a', 'damag', 'bulb', 'impact', 'a', 'circuit']",100,"['a', 'damang', 'bulb', 'impact', 'a', 'circuit', 'becaus', 'the', 'pathway', 'is', 'block']","['a', 'damag', 'bulb', 'creat', 'a', 'gap']",0,1,
4101,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['a', 'complet', 'circuit', 'of', 'electricti']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",1,1,
4102,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['both', 'the', 'bulb', 'and', 'batteri', 'must', 'have', 'a', 'close', 'path']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",0,1,
4103,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['the', 'batteri', 'should', 'connect', 'to', 'the', 'bulb', 'at', 'differ', 'termin']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",0,1,
4104,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['close', 'path', 'connect', 'to', 'a', 'batteri']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",0,1,
4105,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['batteri', 'is', 'in', 'a', 'holder']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",0,1,
4106,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['connect', 'to', 'a', 'switch']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",0,1,
4107,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['connect', 'to', 'a', 'batteri']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",0,1,
4108,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['close', 'circuit', 'with', 'a', 'batteri']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",0,1,
4109,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['the', 'batteri', 'and', 'bulb', 'need', 'to', 'be', 'in', 'a', 'close', 'path', 'togeth']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",1,1,
4110,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['a', 'batteri', 'and', 'bulb', 'in', 'a', 'close', 'path', 'will', 'light', 'the', 'bulb']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",1,1,
4111,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['a', 'batteri', 'should', 'connect', 'to', 'a', 'bulb', 'in', 'a', 'close', 'path']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",1,1,
4112,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['the', 'condit', 'are', 'a', 'batteri', 'and', 'a', 'close', 'path']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",1,1,
4113,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['a', 'batteri', 'and', 'a', 'close', 'path']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",0,1,
4114,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['a', 'batteri', 'connect', 'to', 'each', 'side', 'of', 'the', 'lightbulb']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",0,1,
4115,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['a', 'batteri', 'in', 'a', 'close', 'path', 'with', 'a', 'lightbulb']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",1,1,
4116,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['a', 'close', 'path', 'with', 'a', 'batteri', 'and', 'bulb']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",1,1,
4117,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['a', 'close', 'circuit', 'with', 'a', 'posit', 'and', 'a', 'negat', 'connect']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",0,1,
4118,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['a', 'batteri', 'negat', 'and', 'posit', 'connect', 'to', 'the', 'light', 'bulb']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",0,1,
4119,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['both', 'compon', 'need', 'to', 'be', 'in', 'close', 'path']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",0,1,
4120,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['a', 'close', 'circuit', 'path', 'for', 'the', 'buld', 'as', 'well', 'as', 'a', 'work', 'batteri', 'and', 'a', 'close', 'circuit', 'path', 'for', 'the', 'batteri']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",0,1,
4121,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['a', 'work', 'batteri']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",0,1,
4122,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['the', 'bulb', 'must', 'be', 'in', 'a', 'close', 'path', 'the', 'bulb', 'must', 'be', 'connect', 'to', 'both', 'batteri', 'termin']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",1,1,
4123,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['the', 'bulb', 'must', 'be', 'in', 'a', 'close', 'path', 'the', 'light', 'bulb', 'termin', 'must', 'be', 'connect', 'to', 'both', 'batteri', 'termin']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",1,1,
4124,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['the', 'light', 'bulb', 'must', 'be', 'in', 'a', 'close', 'path', 'with', 'a', 'connect', 'batteri']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",1,1,
4125,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['a', 'close', 'path']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",0,1,
4126,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['negat', 'and', 'posit', 'output']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",0,1,
4127,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['complet', 'circuit']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",1,1,
4128,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['a', 'connect', 'to', 'the', 'batteri']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",0,1,
4129,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['a', 'compon', 'to', 'the', 'batteri']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",0,1,
4130,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['a', 'close', 'compon', 'to', 'the', 'batteri']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",0,1,
4131,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['both', 'the', 'light', 'bulb', 'and', 'batteri', 'must', 'be', 'in', 'a', 'close', 'path', 'circuit']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",1,1,
4132,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['both', 'the', 'light', 'bulb', 'and', 'batteri', 'must', 'be', 'in', 'a', 'close', 'path']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",1,1,
4133,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['termin', 'must', 'connect', 'to', 'correct', 'spot']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",0,1,
4134,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['a', 'close', 'path', 'is', 'requir']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",0,1,
4135,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['dont', 'know']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",0,1,
4136,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['a', 'batter', 'is', 'requir']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",0,1,
4137,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['a', 'batteri', 'and', 'a', 'connect']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",0,1,
4138,"['what', 'are', 'the', 'condit', 'that', 'are', 'requir', 'to', 'make', 'a', 'bulb', 'light', 'up']",101,"['a', 'bulb']","['there', 'is', 'a', 'close', 'path', 'contain', 'both', 'the', 'bulb', 'and', 'a', 'batteri']",0,1,
